trip_id,route_id,service_id,trip_headsign,direction_id,shape_id
715401,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715402,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715403,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715404,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715405,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715406,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715407,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715408,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715409,MB,sempascnavinvv_25.pex,Kabiezes,0,ETX_KAB
715410,MB,sempascnavinvv_25.pex,Basauri,1,SIN_BSR
715411,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715412,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715413,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715414,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715415,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715416,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715417,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715418,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715419,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715420,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715421,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715422,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715423,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715424,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715425,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715426,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715427,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715428,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715429,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715430,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715431,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715432,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715433,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715434,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715435,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715436,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715437,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715438,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715439,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715440,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715441,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715442,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715443,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715444,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715445,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715446,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715447,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715448,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715449,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715450,MB,sempascnavinvv_25.pex,San Ignazio,0,BSR_SIN
715451,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715452,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715453,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715454,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715455,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715456,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715457,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715458,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715459,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715460,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715461,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715462,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715463,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715464,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715465,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715466,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715467,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715468,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715469,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715470,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715471,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715472,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715473,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715474,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715475,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715476,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715477,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715478,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715479,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715480,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715481,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715482,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715483,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715484,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715485,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715486,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715487,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715488,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715489,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715490,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715491,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715492,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715493,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715494,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715495,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715496,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715497,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715498,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715499,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715500,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715501,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715502,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715503,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715504,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715505,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715506,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715507,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715508,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715509,MB,sempascnavinvv_25.pex,Etxebarri,1,SOP_ETX
715510,MB,sempascnavinvv_25.pex,Plentzia,0,BSR_PLE
715511,MB,sempascnavinvv_25.pex,Basauri,1,SIN_BSR
715512,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715513,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715514,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715515,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715516,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715517,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715518,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715519,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715520,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715521,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715522,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715523,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715524,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715525,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715526,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715527,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715528,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715529,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715530,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715531,MB,sempascnavinvv_25.pex,Basauri,1,SOP_BSR
715532,MB,sempascnavinvv_25.pex,Plentzia,0,BSR_PLE
715533,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715534,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715535,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715536,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715537,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715538,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715539,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715540,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715541,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715542,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715543,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715544,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715545,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715546,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715547,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715548,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715549,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715550,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715551,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715552,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715553,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715554,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715555,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715556,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715557,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715558,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715559,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715560,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715561,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715562,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715563,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715564,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715565,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715566,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715567,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715568,MB,sempascnavinvv_25.pex,Etxebarri,1,SOP_ETX
715569,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715570,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715571,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715572,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715573,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715574,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715575,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715576,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715577,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715578,MB,sempascnavinvv_25.pex,Etxebarri,1,SOP_ETX
715579,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715580,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715581,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715582,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715583,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715584,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715585,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715586,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715587,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715588,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715589,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715590,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715591,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715592,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715593,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715594,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715595,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715596,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715597,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715598,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715599,MB,sempascnavinvv_25.pex,Basauri,1,PLE_BSR
715600,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715601,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715602,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715603,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715604,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715605,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715606,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715607,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715608,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715609,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715610,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715611,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715612,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715613,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715614,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715615,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715616,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715617,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715618,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715619,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715620,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715621,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715622,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715623,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715624,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715625,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715626,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715627,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715628,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715629,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715630,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715631,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715632,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715633,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715634,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715635,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715636,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715637,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715638,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715639,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715640,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715641,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715642,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715643,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715644,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715645,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715646,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715647,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715648,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715649,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715650,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715651,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715652,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715653,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715654,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715655,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715656,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715657,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715658,MB,sempascnavinvv_25.pex,Basauri,1,SOP_BSR
715659,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715660,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715661,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715662,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715663,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715664,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715665,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715666,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715667,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715668,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715669,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715670,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715671,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715672,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715673,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715674,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715675,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715676,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715677,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715678,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715679,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715680,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715681,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715682,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715683,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715684,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715685,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715686,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715687,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715688,MB,sempascnavinvv_25.pex,Etxebarri,1,SOP_ETX
715689,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715690,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715691,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715692,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715693,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715694,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715695,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715696,MB,sempascnavinvv_25.pex,Etxebarri,1,SOP_ETX
715697,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715698,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715699,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715700,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715701,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715702,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715703,MB,sempascnavinvv_25.pex,Etxebarri,1,LAR_ETX
715704,MB,sempascnavinvv_25.pex,Larrabasterra,0,ETX_LAR
715705,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715706,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715707,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715708,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715709,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715710,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715711,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715712,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715713,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715714,MB,sempascnavinvv_25.pex,Etxebarri,1,IBB_ETX
715715,MB,sempascnavinvv_25.pex,Ibarbengoa,0,ETX_IBB
715716,MB,sempascnavinvv_25.pex,Sopela,0,ETX_SOP
715717,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715718,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715719,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715720,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715721,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715722,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715723,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715724,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715725,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715726,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715727,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715728,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715729,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715730,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715731,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715732,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715733,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715734,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715735,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715736,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715737,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715738,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715739,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715740,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715741,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715742,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715743,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715744,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715745,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715746,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715747,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715748,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715749,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715750,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715751,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715752,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715753,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715754,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715755,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715756,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715757,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715758,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715759,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715760,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715761,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715762,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715763,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715764,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715765,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715766,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715767,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715768,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715769,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715770,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715771,MB,sempascnavinvv_25.pex,Etxebarri,1,PLE_ETX
715772,MB,sempascnavinvv_25.pex,Plentzia,0,ETX_PLE
715773,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715774,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715775,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715776,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715777,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715778,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715779,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
715780,MB,sempascnavinvv_25.pex,Kabiezes,0,BSR_KAB
715781,MB,sempascnavinvv_25.pex,Basauri,1,KAB_BSR
